year,season,area,ess,age,length
2011,3,1,0.438022423,24,138
2013,4,1,0.438022423,11,100
2013,4,1,0.438022423,12,100
2013,4,1,0.438022423,11,110
2013,4,1,0.438022423,13,110
2014,3,1,0.438022423,9,102
2014,3,1,0.438022423,9,104
2016,4,1,0.438022423,9,104
2019,1,1,0.438022423,8,80
2019,1,1,0.438022423,7,84
2019,1,1,0.438022423,8,84
2019,1,1,0.438022423,14,122
2019,2,1,0.438022423,12,100
2019,2,1,0.438022423,22,126
2019,2,1,0.438022423,13,128
2019,2,1,0.438022423,26,130
2019,4,1,0.438022423,4,62
2019,4,1,0.438022423,5,68
2020,2,1,0.438022423,22,140
2020,3,1,0.438022423,24,130
2020,4,1,0.438022423,5,62
2020,4,1,0.438022423,5,62
2020,4,1,0.438022423,6,62
2020,4,1,0.438022423,6,64
2020,4,1,0.438022423,6,64
2020,4,1,0.438022423,6,64
2020,4,1,0.438022423,6,64
2020,4,1,0.438022423,5,66
2020,4,1,0.438022423,6,66
2020,4,1,0.438022423,5,68
2020,4,1,0.438022423,7,74
2020,4,1,0.438022423,8,78
2020,4,1,0.438022423,9,80
2020,4,1,0.438022423,6,84
2020,4,1,0.438022423,11,120
2020,4,1,0.438022423,14,120
2020,4,1,0.438022423,13,122
2020,4,1,0.438022423,13,124
2021,1,1,0.438022423,23,132
2021,1,1,0.438022423,18,134
2021,2,1,0.438022423,6,60
2021,2,1,0.438022423,10,92
2021,2,1,0.438022423,11,94
2021,2,1,0.438022423,10,110
2021,2,1,0.438022423,14,112
2021,2,1,0.438022423,17,120
2021,2,1,0.438022423,23,132
2021,2,1,0.438022423,18,138
2021,2,1,0.438022423,21,138
2021,2,1,0.438022423,26,144
2021,3,1,0.438022423,5,62
2021,3,1,0.438022423,5,68
2021,3,1,0.438022423,5,68
2021,3,1,0.438022423,10,106
2021,3,1,0.438022423,10,112
2021,3,1,0.438022423,12,118
2021,3,1,0.438022423,11,122
2021,3,1,0.438022423,18,132
2021,4,1,0.438022423,5,60
2021,4,1,0.438022423,6,66
2021,4,1,0.438022423,19,118
2021,4,1,0.438022423,15,126
2021,4,1,0.438022423,20,128
2022,1,1,0.438022423,8,88
2022,1,1,0.438022423,7,90
2022,1,1,0.438022423,7,90
2022,1,1,0.438022423,8,92
2022,1,1,0.438022423,10,92
2022,1,1,0.438022423,10,98
2022,1,1,0.438022423,13,108
2022,1,1,0.438022423,13,120
2022,1,1,0.438022423,14,120
2022,1,1,0.438022423,15,124
2022,1,1,0.438022423,10,126
2022,1,1,0.438022423,14,126
2022,2,1,0.438022423,8,88
2022,2,1,0.438022423,7,94
2022,2,1,0.438022423,8,94
2022,2,1,0.438022423,12,94
2022,2,1,0.438022423,8,96
2022,2,1,0.438022423,9,96
2022,2,1,0.438022423,9,96
2022,2,1,0.438022423,9,96
2022,2,1,0.438022423,10,96
2022,2,1,0.438022423,10,104
2022,2,1,0.438022423,13,116
2023,1,1,0.438022423,11,104
2023,3,1,0.438022423,12,96
2023,3,1,0.438022423,11,100
2023,3,1,0.438022423,12,100
2023,3,1,0.438022423,13,100
2023,3,1,0.438022423,16,100
2023,3,1,0.438022423,8,102
2023,3,1,0.438022423,8,104
2023,3,1,0.438022423,10,104
2023,3,1,0.438022423,24,104
2023,3,1,0.438022423,12,106
2023,3,1,0.438022423,8,108
2023,3,1,0.438022423,15,112
2023,3,1,0.438022423,31,112
2023,3,1,0.438022423,14,114
2023,3,1,0.438022423,14,114
2023,3,1,0.438022423,9,116
2023,3,1,0.438022423,14,118
2023,3,1,0.438022423,10,120
2023,3,1,0.438022423,11,120
2023,3,1,0.438022423,12,120
2023,3,1,0.438022423,7,122
2023,3,1,0.438022423,9,126
2023,3,1,0.438022423,14,128
2023,4,1,0.438022423,9,88
2023,4,1,0.438022423,12,88
2023,4,1,0.438022423,13,94
2023,4,1,0.438022423,8,106
2023,4,1,0.438022423,8,112
2024,2,1,0.438022423,11,102
2024,2,1,0.438022423,13,102
2024,2,1,0.438022423,11,104
2024,2,1,0.438022423,15,110
2006,4,1,0.438022423,12,118
2006,4,1,0.438022423,17,134
2014,2,1,0.438022423,10,86
2014,3,1,0.438022423,8,88
2014,3,1,0.438022423,7,90
2014,3,1,0.438022423,5,92
2014,3,1,0.438022423,8,92
2014,3,1,0.438022423,9,92
2014,3,1,0.438022423,8,98
2014,3,1,0.438022423,12,100
2014,3,1,0.438022423,7,102
2014,3,1,0.438022423,11,106
2014,3,1,0.438022423,8,110
2014,3,1,0.438022423,11,112
2014,3,1,0.438022423,11,114
2014,3,1,0.438022423,12,114
2014,3,1,0.438022423,13,116
2014,3,1,0.438022423,16,120
2014,3,1,0.438022423,14,122
2014,3,1,0.438022423,13,124
2014,3,1,0.438022423,16,130
2015,1,1,0.438022423,10,102
2015,1,1,0.438022423,14,110
2015,1,1,0.438022423,9,112
2015,1,1,0.438022423,13,126
2015,2,1,0.438022423,6,74
2015,2,1,0.438022423,7,76
2015,2,1,0.438022423,6,88
2015,2,1,0.438022423,6,90
2015,2,1,0.438022423,8,90
2015,2,1,0.438022423,9,92
2015,2,1,0.438022423,9,94
2015,2,1,0.438022423,7,96
2015,2,1,0.438022423,7,96
2015,2,1,0.438022423,8,96
2015,2,1,0.438022423,8,100
2015,2,1,0.438022423,10,100
2015,2,1,0.438022423,11,106
2015,2,1,0.438022423,10,108
2015,3,1,0.438022423,8,94
2015,3,1,0.438022423,9,98
2015,3,1,0.438022423,11,100
2015,3,1,0.438022423,7,104
2015,3,1,0.438022423,11,106
2015,3,1,0.438022423,11,108
2015,3,1,0.438022423,11,108
2015,3,1,0.438022423,11,108
2015,3,1,0.438022423,11,108
2015,3,1,0.438022423,11,110
2015,3,1,0.438022423,10,116
2015,3,1,0.438022423,12,116
2016,3,1,0.438022423,10,90
2016,3,1,0.438022423,10,92
2016,3,1,0.438022423,10,96
2016,3,1,0.438022423,11,98
2016,3,1,0.438022423,11,100
2016,3,1,0.438022423,10,102
2016,3,1,0.438022423,10,102
2016,3,1,0.438022423,11,106
2016,3,1,0.438022423,11,108
2016,3,1,0.438022423,11,108
2016,3,1,0.438022423,10,110
2016,3,1,0.438022423,12,110
2016,3,1,0.438022423,12,110
2016,3,1,0.438022423,10,118
2016,4,1,0.438022423,13,114
2016,4,1,0.438022423,18,130
2016,4,1,0.438022423,23,130
2020,4,1,0.438022423,4,62
2020,4,1,0.438022423,4,64
2020,4,1,0.438022423,5,74
2020,4,1,0.438022423,9,92
2020,4,1,0.438022423,14,108
2020,4,1,0.438022423,17,116
2020,4,1,0.438022423,9,118
2020,4,1,0.438022423,9,118
2020,4,1,0.438022423,11,120
2020,4,1,0.438022423,8,122
2020,4,1,0.438022423,14,122
2020,4,1,0.438022423,15,122
2020,4,1,0.438022423,10,124
2020,4,1,0.438022423,31,124
2020,4,1,0.438022423,14,126
2020,4,1,0.438022423,14,128
2020,4,1,0.438022423,12,130
2020,4,1,0.438022423,16,140
2020,4,1,0.438022423,18,142
2020,4,1,0.438022423,22,142
2021,1,1,0.438022423,9,90
2021,1,1,0.438022423,9,92
2021,1,1,0.438022423,9,104
2021,1,1,0.438022423,17,120
2021,1,1,0.438022423,15,128
2021,1,1,0.438022423,15,128
2021,1,1,0.438022423,19,128
2021,1,1,0.438022423,13,130
2021,4,1,0.438022423,6,72
2023,1,1,0.438022423,11,84
2023,1,1,0.438022423,7,118
2023,1,1,0.438022423,21,134
2023,3,1,0.438022423,11,120
2010,1,2,1.78748781,11,102
2010,1,2,1.78748781,12,102
2010,1,2,1.78748781,10,108
2010,1,2,1.78748781,15,110
2010,1,2,1.78748781,10,112
2010,1,2,1.78748781,13,112
2010,1,2,1.78748781,10,116
2010,1,2,1.78748781,13,116
2010,1,2,1.78748781,15,116
2010,1,2,1.78748781,14,118
2010,1,2,1.78748781,13,122
2010,1,2,1.78748781,16,122
2010,1,2,1.78748781,14,124
2010,1,2,1.78748781,17,124
2010,1,2,1.78748781,14,126
2010,1,2,1.78748781,14,126
2010,1,2,1.78748781,18,126
2010,1,2,1.78748781,14,128
2010,1,2,1.78748781,15,128
2010,1,2,1.78748781,18,128
2010,1,2,1.78748781,19,130
2010,1,2,1.78748781,19,130
2010,1,2,1.78748781,21,130
2010,1,2,1.78748781,17,132
2010,1,2,1.78748781,19,132
2010,1,2,1.78748781,14,134
2010,1,2,1.78748781,29,138
2010,1,2,1.78748781,30,138
2010,1,2,1.78748781,31,138
2010,1,2,1.78748781,39,138
2010,1,2,1.78748781,26,140
2010,3,2,1.78748781,7,98
2010,3,2,1.78748781,8,98
2010,3,2,1.78748781,10,100
2010,3,2,1.78748781,8,102
2010,3,2,1.78748781,10,102
2010,3,2,1.78748781,12,102
2010,3,2,1.78748781,9,104
2010,3,2,1.78748781,10,104
2010,3,2,1.78748781,11,104
2010,3,2,1.78748781,11,104
2010,3,2,1.78748781,12,104
2010,3,2,1.78748781,12,104
2010,3,2,1.78748781,13,104
2010,3,2,1.78748781,10,106
2010,3,2,1.78748781,10,106
2010,3,2,1.78748781,10,106
2010,3,2,1.78748781,11,106
2010,3,2,1.78748781,11,106
2010,3,2,1.78748781,11,106
2010,3,2,1.78748781,11,106
2010,3,2,1.78748781,12,106
2010,3,2,1.78748781,10,108
2010,3,2,1.78748781,10,108
2010,3,2,1.78748781,11,108
2010,3,2,1.78748781,11,108
2010,3,2,1.78748781,12,108
2010,3,2,1.78748781,12,108
2010,3,2,1.78748781,13,108
2010,3,2,1.78748781,14,108
2010,3,2,1.78748781,15,108
2010,3,2,1.78748781,11,110
2010,3,2,1.78748781,11,110
2010,3,2,1.78748781,12,110
2010,3,2,1.78748781,12,110
2010,3,2,1.78748781,12,110
2010,3,2,1.78748781,12,110
2010,3,2,1.78748781,14,110
2010,3,2,1.78748781,14,110
2010,3,2,1.78748781,19,110
2010,3,2,1.78748781,10,112
2010,3,2,1.78748781,10,112
2010,3,2,1.78748781,10,112
2010,3,2,1.78748781,11,112
2010,3,2,1.78748781,12,112
2010,3,2,1.78748781,16,112
2010,3,2,1.78748781,11,114
2010,3,2,1.78748781,13,114
2010,3,2,1.78748781,13,114
2010,3,2,1.78748781,13,114
2010,3,2,1.78748781,14,114
2010,3,2,1.78748781,18,114
2010,3,2,1.78748781,10,116
2010,3,2,1.78748781,12,116
2010,3,2,1.78748781,12,116
2010,3,2,1.78748781,13,118
2010,3,2,1.78748781,18,120
2010,3,2,1.78748781,12,122
2010,3,2,1.78748781,14,122
2010,3,2,1.78748781,14,122
2010,3,2,1.78748781,18,122
2010,3,2,1.78748781,18,122
2010,3,2,1.78748781,18,122
2010,3,2,1.78748781,13,124
2010,3,2,1.78748781,14,124
2010,3,2,1.78748781,13,126
2010,3,2,1.78748781,13,126
2010,3,2,1.78748781,14,126
2010,3,2,1.78748781,14,126
2010,3,2,1.78748781,15,126
2010,3,2,1.78748781,27,126
2010,3,2,1.78748781,13,128
2010,3,2,1.78748781,14,128
2010,3,2,1.78748781,14,128
2010,3,2,1.78748781,15,128
2010,3,2,1.78748781,15,128
2010,3,2,1.78748781,15,128
2010,3,2,1.78748781,18,128
2010,3,2,1.78748781,18,130
2010,3,2,1.78748781,18,130
2010,3,2,1.78748781,21,130
2010,3,2,1.78748781,12,134
2010,3,2,1.78748781,18,134
2010,3,2,1.78748781,31,136
2010,3,2,1.78748781,31,138
2010,3,2,1.78748781,31,150
2010,3,2,1.78748781,40,156
2011,1,2,1.78748781,31,124
2011,1,2,1.78748781,19,128
2011,1,2,1.78748781,35,128
2011,1,2,1.78748781,32,130
2011,1,2,1.78748781,20,138
2013,3,2,1.78748781,14,116
2013,3,2,1.78748781,13,120
2013,3,2,1.78748781,14,120
2013,3,2,1.78748781,14,124
2014,1,2,1.78748781,8,90
2014,1,2,1.78748781,13,122
2014,1,2,1.78748781,27,124
2021,2,2,1.78748781,12,110
2021,4,2,1.78748781,10,108
2021,4,2,1.78748781,12,108
2021,4,2,1.78748781,19,124
2023,2,2,1.78748781,8,100
2010,1,4,0.717771051,13,108
2010,1,4,0.717771051,15,110
2010,1,4,0.717771051,17,120
2010,1,4,0.717771051,14,132
2010,1,4,0.717771051,22,132
2010,1,4,0.717771051,23,138
2010,1,4,0.717771051,39,146
2010,3,4,0.717771051,23,140
2011,2,4,0.717771051,18,116
2011,2,4,0.717771051,14,118
2011,2,4,0.717771051,13,128
2011,2,4,0.717771051,14,128
2011,2,4,0.717771051,14,128
2012,3,4,0.717771051,13,118
2013,4,4,0.717771051,17,128
2014,1,4,0.717771051,10,104
2014,1,4,0.717771051,11,106
2014,1,4,0.717771051,14,122
2014,1,4,0.717771051,15,122
2014,1,4,0.717771051,27,130
2014,1,4,0.717771051,17,132
2014,2,4,0.717771051,4,58
2014,2,4,0.717771051,8,80
2014,2,4,0.717771051,7,82
2014,2,4,0.717771051,8,86
2014,2,4,0.717771051,9,88
2014,2,4,0.717771051,8,94
2014,2,4,0.717771051,10,96
2014,2,4,0.717771051,11,96
2014,2,4,0.717771051,11,112
2014,2,4,0.717771051,10,118
2014,2,4,0.717771051,11,124
2014,3,4,0.717771051,7,76
2014,3,4,0.717771051,7,84
2014,3,4,0.717771051,7,84
2014,3,4,0.717771051,8,84
2014,3,4,0.717771051,11,88
2014,3,4,0.717771051,8,90
2014,3,4,0.717771051,8,90
2014,3,4,0.717771051,10,92
2014,3,4,0.717771051,7,94
2014,3,4,0.717771051,8,94
2014,3,4,0.717771051,10,94
2014,3,4,0.717771051,8,96
2014,3,4,0.717771051,11,98
2014,3,4,0.717771051,9,104
2014,3,4,0.717771051,11,104
2014,3,4,0.717771051,12,114
2014,3,4,0.717771051,18,120
2014,3,4,0.717771051,17,124
2014,3,4,0.717771051,23,136
2014,3,4,0.717771051,26,136
2014,3,4,0.717771051,22,144
2014,3,4,0.717771051,40,144
2014,3,4,0.717771051,38,148
2014,3,4,0.717771051,33,152
2014,4,4,0.717771051,7,76
2014,4,4,0.717771051,6,78
2014,4,4,0.717771051,10,78
2014,4,4,0.717771051,7,82
2014,4,4,0.717771051,8,82
2014,4,4,0.717771051,6,84
2014,4,4,0.717771051,7,84
2014,4,4,0.717771051,6,86
2014,4,4,0.717771051,8,88
2014,4,4,0.717771051,7,90
2014,4,4,0.717771051,10,92
2014,4,4,0.717771051,10,96
2014,4,4,0.717771051,10,96
2014,4,4,0.717771051,8,100
2014,4,4,0.717771051,13,104
2014,4,4,0.717771051,11,114
2014,4,4,0.717771051,8,116
2014,4,4,0.717771051,15,116
2014,4,4,0.717771051,10,118
2014,4,4,0.717771051,12,120
2014,4,4,0.717771051,17,122
2014,4,4,0.717771051,19,126
2014,4,4,0.717771051,13,130
2014,4,4,0.717771051,23,134
2014,4,4,0.717771051,18,140
2015,1,4,0.717771051,8,88
2015,1,4,0.717771051,12,90
2015,1,4,0.717771051,7,92
2015,1,4,0.717771051,8,94
2015,1,4,0.717771051,12,96
2015,1,4,0.717771051,10,98
2015,1,4,0.717771051,10,100
2015,1,4,0.717771051,8,102
2015,1,4,0.717771051,10,102
2015,1,4,0.717771051,10,102
2015,1,4,0.717771051,9,106
2015,1,4,0.717771051,11,106
2015,1,4,0.717771051,13,114
2015,1,4,0.717771051,12,116
2015,1,4,0.717771051,13,120
2015,1,4,0.717771051,14,120
2015,1,4,0.717771051,19,122
2015,1,4,0.717771051,18,124
2015,1,4,0.717771051,11,126
2015,1,4,0.717771051,16,130
2015,2,4,0.717771051,6,84
2015,2,4,0.717771051,10,90
2015,2,4,0.717771051,9,102
2015,2,4,0.717771051,10,102
2015,2,4,0.717771051,10,108
2015,3,4,0.717771051,7,80
2015,3,4,0.717771051,6,82
2015,3,4,0.717771051,6,84
2015,3,4,0.717771051,10,86
2015,3,4,0.717771051,7,88
2015,3,4,0.717771051,7,92
2015,3,4,0.717771051,11,94
2015,3,4,0.717771051,9,100
2015,3,4,0.717771051,10,100
2015,3,4,0.717771051,12,108
2015,3,4,0.717771051,7,110
2015,3,4,0.717771051,12,110
2015,3,4,0.717771051,15,118
2015,3,4,0.717771051,16,122
2015,3,4,0.717771051,18,122
2015,3,4,0.717771051,22,128
2015,3,4,0.717771051,19,132
2015,3,4,0.717771051,23,132
2015,3,4,0.717771051,31,134
2015,3,4,0.717771051,27,136
2015,3,4,0.717771051,23,142
2015,3,4,0.717771051,31,142
2015,4,4,0.717771051,6,82
2015,4,4,0.717771051,10,94
2015,4,4,0.717771051,8,96
2015,4,4,0.717771051,8,98
2015,4,4,0.717771051,9,98
2015,4,4,0.717771051,10,110
2015,4,4,0.717771051,10,110
2015,4,4,0.717771051,13,112
2015,4,4,0.717771051,14,120
2015,4,4,0.717771051,19,130
2015,4,4,0.717771051,22,134
2015,4,4,0.717771051,17,136
2015,4,4,0.717771051,27,138
2016,1,4,0.717771051,6,88
2016,1,4,0.717771051,13,98
2016,1,4,0.717771051,9,100
2016,1,4,0.717771051,10,104
2016,1,4,0.717771051,9,112
2016,1,4,0.717771051,14,116
2016,1,4,0.717771051,16,118
2016,1,4,0.717771051,16,120
2016,1,4,0.717771051,17,122
2016,1,4,0.717771051,18,124
2016,1,4,0.717771051,13,126
2016,1,4,0.717771051,17,126
2016,1,4,0.717771051,18,126
2016,1,4,0.717771051,13,130
2016,1,4,0.717771051,16,130
2016,1,4,0.717771051,14,132
2016,1,4,0.717771051,18,136
2016,1,4,0.717771051,17,144
2016,2,4,0.717771051,10,106
2018,3,4,0.717771051,2,34
2018,3,4,0.717771051,2,36
2018,3,4,0.717771051,2,40
2018,3,4,0.717771051,2,40
2018,3,4,0.717771051,2,42
2018,3,4,0.717771051,2,44
2018,3,4,0.717771051,3,44
2018,3,4,0.717771051,3,44
2018,3,4,0.717771051,3,46
2018,3,4,0.717771051,3,46
2018,3,4,0.717771051,3,50
2018,3,4,0.717771051,3,50
2018,3,4,0.717771051,4,52
2018,3,4,0.717771051,4,52
2018,3,4,0.717771051,4,52
2018,3,4,0.717771051,3,54
2018,3,4,0.717771051,4,54
2018,3,4,0.717771051,5,54
2018,3,4,0.717771051,4,56
2018,3,4,0.717771051,6,60
2018,3,4,0.717771051,4,64
2010,1,4,0.717771051,17,134
2011,2,4,0.717771051,13,114
2014,1,4,0.717771051,15,106
2014,1,4,0.717771051,11,108
2014,1,4,0.717771051,15,124
2014,2,4,0.717771051,9,102
2014,2,4,0.717771051,10,106
2014,2,4,0.717771051,14,110
2014,2,4,0.717771051,10,112
2014,2,4,0.717771051,14,114
2014,2,4,0.717771051,14,114
2014,2,4,0.717771051,15,114
2014,2,4,0.717771051,8,118
2014,2,4,0.717771051,14,118
2014,2,4,0.717771051,14,120
2014,2,4,0.717771051,13,122
2014,2,4,0.717771051,13,126
2014,2,4,0.717771051,15,126
2014,2,4,0.717771051,21,132
2014,2,4,0.717771051,14,134
2014,2,4,0.717771051,18,136
2014,2,4,0.717771051,26,138
2014,2,4,0.717771051,26,144
2014,3,4,0.717771051,4,62
2014,3,4,0.717771051,5,70
2014,3,4,0.717771051,7,72
2014,3,4,0.717771051,8,74
2014,3,4,0.717771051,8,76
2014,3,4,0.717771051,5,90
2014,3,4,0.717771051,8,96
2014,3,4,0.717771051,10,108
2014,3,4,0.717771051,11,110
2014,3,4,0.717771051,17,130
2014,3,4,0.717771051,18,130
2014,3,4,0.717771051,19,136
2014,3,4,0.717771051,27,146
2014,4,4,0.717771051,8,90
2014,4,4,0.717771051,8,92
2014,4,4,0.717771051,8,92
2014,4,4,0.717771051,10,92
2014,4,4,0.717771051,4,96
2014,4,4,0.717771051,10,96
2014,4,4,0.717771051,11,100
2014,4,4,0.717771051,9,102
2014,4,4,0.717771051,12,114
2014,4,4,0.717771051,13,114
2014,4,4,0.717771051,13,124
2014,4,4,0.717771051,18,130
2014,4,4,0.717771051,22,138
2015,1,4,0.717771051,8,94
2015,1,4,0.717771051,9,94
2015,1,4,0.717771051,12,100
2015,1,4,0.717771051,10,102
2015,1,4,0.717771051,10,102
2015,1,4,0.717771051,12,110
2015,1,4,0.717771051,14,116
2015,1,4,0.717771051,22,130
2015,1,4,0.717771051,17,134
2015,2,4,0.717771051,9,88
2015,2,4,0.717771051,9,88
2015,2,4,0.717771051,8,90
2015,2,4,0.717771051,9,90
2015,2,4,0.717771051,8,94
2015,2,4,0.717771051,8,96
2015,2,4,0.717771051,10,98
2015,2,4,0.717771051,10,98
2015,2,4,0.717771051,11,98
2015,2,4,0.717771051,10,102
2015,2,4,0.717771051,11,102
2015,2,4,0.717771051,13,102
2015,2,4,0.717771051,10,104
2015,2,4,0.717771051,12,106
2015,2,4,0.717771051,10,108
2015,2,4,0.717771051,11,108
2015,2,4,0.717771051,8,110
2015,2,4,0.717771051,16,110
2015,2,4,0.717771051,9,112
2015,2,4,0.717771051,9,116
2015,2,4,0.717771051,11,116
2015,2,4,0.717771051,15,122
2015,2,4,0.717771051,10,126
2015,3,4,0.717771051,9,98
2015,3,4,0.717771051,17,112
2015,3,4,0.717771051,13,116
2015,3,4,0.717771051,15,116
2015,3,4,0.717771051,14,120
2015,3,4,0.717771051,15,128
2015,3,4,0.717771051,20,130
2015,3,4,0.717771051,31,132
2015,4,4,0.717771051,9,88
2015,4,4,0.717771051,8,96
2015,4,4,0.717771051,18,118
2015,4,4,0.717771051,12,120
2015,4,4,0.717771051,14,120
2015,4,4,0.717771051,19,134
2015,4,4,0.717771051,17,136
2015,4,4,0.717771051,22,140
2016,1,4,0.717771051,6,82
2016,1,4,0.717771051,8,94
2016,1,4,0.717771051,9,94
2016,1,4,0.717771051,8,96
2016,1,4,0.717771051,9,98
2016,1,4,0.717771051,13,102
2016,1,4,0.717771051,8,104
2016,1,4,0.717771051,13,110
2016,1,4,0.717771051,16,128
2016,4,4,0.717771051,9,92
2016,4,4,0.717771051,9,104
2016,4,4,0.717771051,10,108
2016,4,4,0.717771051,11,108
2016,4,4,0.717771051,10,110
2016,4,4,0.717771051,14,114
2016,4,4,0.717771051,10,118
2016,4,4,0.717771051,15,124
2016,4,4,0.717771051,13,126
2018,3,4,0.717771051,2,40
2018,3,4,0.717771051,2,42
2018,3,4,0.717771051,3,42
2018,3,4,0.717771051,3,42
2018,3,4,0.717771051,3,44
2018,3,4,0.717771051,3,44
2018,3,4,0.717771051,2,46
2018,3,4,0.717771051,3,46
2018,3,4,0.717771051,3,46
2018,3,4,0.717771051,3,46
2018,3,4,0.717771051,3,46
2018,3,4,0.717771051,3,48
2018,3,4,0.717771051,4,48
2018,3,4,0.717771051,4,52
2018,3,4,0.717771051,3,54
2018,3,4,0.717771051,4,54
2018,3,4,0.717771051,3,56
2018,3,4,0.717771051,4,56
2018,3,4,0.717771051,4,58
2018,3,4,0.717771051,4,58
2018,3,4,0.717771051,5,58
2018,3,4,0.717771051,5,58
2018,3,4,0.717771051,4,60
2018,3,4,0.717771051,4,60
2018,3,4,0.717771051,4,60
2018,3,4,0.717771051,5,60
2018,3,4,0.717771051,5,60
2018,3,4,0.717771051,5,60
2018,3,4,0.717771051,5,62
2018,3,4,0.717771051,7,66
2018,3,4,0.717771051,4,68
2018,3,4,0.717771051,6,70
2018,3,4,0.717771051,5,72
2018,3,4,0.717771051,6,78
2018,3,4,0.717771051,8,80
2018,3,4,0.717771051,7,88
2018,3,4,0.717771051,7,92
2018,3,4,0.717771051,11,106
2018,3,4,0.717771051,14,128
2009,1,5,0.356220023,2,38
2010,3,5,0.356220023,4,66
2010,3,5,0.356220023,6,78
2010,3,5,0.356220023,7,80
2010,3,5,0.356220023,8,86
2010,3,5,0.356220023,12,110
2010,3,5,0.356220023,10,112
2010,3,5,0.356220023,13,118
2011,1,5,0.356220023,5,60
2011,1,5,0.356220023,9,104
2011,1,5,0.356220023,11,108
2011,1,5,0.356220023,14,108
2011,1,5,0.356220023,10,112
2011,1,5,0.356220023,14,112
2011,1,5,0.356220023,9,114
2011,1,5,0.356220023,11,114
2011,1,5,0.356220023,25,142
2011,1,5,0.356220023,38,156
2011,1,5,0.356220023,30,158
2011,1,5,0.356220023,37,162
2011,2,5,0.356220023,10,94
2011,2,5,0.356220023,10,94
2011,2,5,0.356220023,13,94
2011,2,5,0.356220023,12,96
2011,2,5,0.356220023,17,102
2011,2,5,0.356220023,9,108
2011,2,5,0.356220023,14,110
2011,2,5,0.356220023,13,116
2011,2,5,0.356220023,11,118
2011,2,5,0.356220023,13,120
2011,2,5,0.356220023,15,128
2011,2,5,0.356220023,20,128
2013,2,5,0.356220023,3,48
2013,2,5,0.356220023,3,50
2013,2,5,0.356220023,3,50
2013,2,5,0.356220023,3,52
2013,2,5,0.356220023,3,54
2013,2,5,0.356220023,4,54
2013,2,5,0.356220023,4,54
2013,2,5,0.356220023,4,56
2013,2,5,0.356220023,4,58
2013,2,5,0.356220023,5,60
2013,2,5,0.356220023,5,66
2013,2,5,0.356220023,4,70
2013,2,5,0.356220023,6,74
2013,2,5,0.356220023,7,76
2013,2,5,0.356220023,7,98
2013,2,5,0.356220023,9,98
2013,2,5,0.356220023,7,100
2013,2,5,0.356220023,10,102
2013,2,5,0.356220023,10,110
2013,2,5,0.356220023,12,120
2013,2,5,0.356220023,11,122
2013,2,5,0.356220023,12,122
2013,2,5,0.356220023,22,126
2013,2,5,0.356220023,21,146
2013,2,5,0.356220023,23,150
2013,2,5,0.356220023,27,156
2013,3,5,0.356220023,6,78
2013,3,5,0.356220023,9,96
2013,3,5,0.356220023,11,106
2013,3,5,0.356220023,12,112
2013,3,5,0.356220023,13,114
2013,3,5,0.356220023,11,116
2013,3,5,0.356220023,14,124
2013,3,5,0.356220023,15,124
2013,3,5,0.356220023,15,126
2013,3,5,0.356220023,14,130
2013,3,5,0.356220023,34,144
2013,3,5,0.356220023,39,148
2013,4,5,0.356220023,12,124
2013,4,5,0.356220023,20,138
2013,4,5,0.356220023,16,140
2013,4,5,0.356220023,22,142
2013,4,5,0.356220023,26,148
2013,4,5,0.356220023,31,152
2013,4,5,0.356220023,40,154
2013,4,5,0.356220023,40,156
2014,1,5,0.356220023,10,92
2014,1,5,0.356220023,32,150
2014,2,5,0.356220023,10,90
2014,2,5,0.356220023,7,92
2014,2,5,0.356220023,7,94
2014,2,5,0.356220023,9,94
2014,2,5,0.356220023,12,94
2014,2,5,0.356220023,9,96
2014,2,5,0.356220023,10,98
2014,2,5,0.356220023,11,100
2014,2,5,0.356220023,10,102
2014,2,5,0.356220023,10,104
2014,2,5,0.356220023,12,104
2014,2,5,0.356220023,14,104
2014,2,5,0.356220023,12,108
2014,2,5,0.356220023,10,110
2014,2,5,0.356220023,11,110
2014,2,5,0.356220023,10,112
2014,2,5,0.356220023,14,114
2014,2,5,0.356220023,11,116
2014,2,5,0.356220023,13,118
2014,2,5,0.356220023,14,122
2014,2,5,0.356220023,15,128
2014,2,5,0.356220023,15,130
2014,2,5,0.356220023,10,132
2014,2,5,0.356220023,17,140
2014,2,5,0.356220023,19,140
2014,2,5,0.356220023,38,140
2014,2,5,0.356220023,18,146
2014,2,5,0.356220023,30,148
2014,2,5,0.356220023,40,160
2014,3,5,0.356220023,11,114
2014,3,5,0.356220023,12,120
2014,3,5,0.356220023,12,120
2014,3,5,0.356220023,13,122
2014,3,5,0.356220023,21,122
2014,3,5,0.356220023,15,124
2014,3,5,0.356220023,15,126
2014,3,5,0.356220023,18,128
2014,3,5,0.356220023,20,130
2014,3,5,0.356220023,24,134
2014,3,5,0.356220023,15,138
2014,3,5,0.356220023,19,138
2014,3,5,0.356220023,22,140
2014,3,5,0.356220023,33,146
2014,3,5,0.356220023,29,148
2014,3,5,0.356220023,40,150
2014,3,5,0.356220023,40,152
2014,3,5,0.356220023,40,158
2014,4,5,0.356220023,7,68
2014,4,5,0.356220023,10,86
2014,4,5,0.356220023,10,106
2014,4,5,0.356220023,14,106
2014,4,5,0.356220023,14,114
2014,4,5,0.356220023,21,120
